path,label
Garbage classification resized/metal/metal298.jpg,metal
Garbage classification resized/glass/glass86.jpg,glass
Garbage classification resized/trash/trash_273.jpg,trash
Garbage classification resized/cardboard/cardboard25.jpg,cardboard
Garbage classification resized/paper/paper464.jpg,paper
Garbage classification resized/paper/paper566.jpg,paper
Garbage classification resized/metal/metal293.jpg,metal
Garbage classification resized/glass/glass490.jpg,glass
Garbage classification resized/cardboard/cardboard211.jpg,cardboard
Garbage classification resized/trash/trash_437.jpg,trash
Garbage classification resized/glass/glass3.jpg,glass
Garbage classification resized/paper/paper59.jpg,paper
Garbage classification resized/cardboard/cardboard_468.jpg,cardboard
Garbage classification resized/plastic/plastic_524.jpg,plastic
Garbage classification resized/paper/paper201.jpg,paper
Garbage classification resized/cardboard/cardboard26.jpg,cardboard
Garbage classification resized/metal/metal41.jpg,metal
Garbage classification resized/plastic/plastic51.jpg,plastic
Garbage classification resized/plastic/plastic260.jpg,plastic
Garbage classification resized/paper/paper393.jpg,paper
Garbage classification resized/plastic/plastic348.jpg,plastic
Garbage classification resized/glass/glass462.jpg,glass
Garbage classification resized/cardboard/cardboard184.jpg,cardboard
Garbage classification resized/cardboard/cardboard226.jpg,cardboard
Garbage classification resized/metal/metal2.jpg,metal
Garbage classification resized/glass/glass2.jpg,glass
Garbage classification resized/plastic/plastic47.jpg,plastic
Garbage classification resized/plastic/plastic170.jpg,plastic
Garbage classification resized/glass/glass350.jpg,glass
Garbage classification resized/trash/trash_362.jpg,trash
Garbage classification resized/cardboard/cardboard79.jpg,cardboard
Garbage classification resized/trash/trash_223.jpg,trash
Garbage classification resized/trash/trash17.jpg,trash
Garbage classification resized/cardboard/cardboard219.jpg,cardboard
Garbage classification resized/cardboard/cardboard335.jpg,cardboard
Garbage classification resized/glass/glass304.jpg,glass
Garbage classification resized/metal/metal10.jpg,metal
Garbage classification resized/glass/glass369.jpg,glass
Garbage classification resized/cardboard/cardboard_498.jpg,cardboard
Garbage classification resized/cardboard/cardboard172.jpg,cardboard
Garbage classification resized/glass/glass187.jpg,glass
Garbage classification resized/cardboard/cardboard334.jpg,cardboard
Garbage classification resized/trash/trash_410.jpg,trash
Garbage classification resized/paper/paper7.jpg,paper
Garbage classification resized/cardboard/cardboard249.jpg,cardboard
Garbage classification resized/paper/paper396.jpg,paper
Garbage classification resized/glass/glass_529.jpg,glass
Garbage classification resized/glass/glass89.jpg,glass
Garbage classification resized/paper/paper444.jpg,paper
Garbage classification resized/trash/trash_475.jpg,trash
Garbage classification resized/glass/glass166.jpg,glass
Garbage classification resized/metal/metal_478.jpg,metal
Garbage classification resized/cardboard/cardboard_562.jpg,cardboard
Garbage classification resized/paper/paper108.jpg,paper
Garbage classification resized/plastic/plastic59.jpg,plastic
Garbage classification resized/metal/metal265.jpg,metal
Garbage classification resized/metal/metal151.jpg,metal
Garbage classification resized/glass/glass264.jpg,glass
Garbage classification resized/plastic/plastic395.jpg,plastic
Garbage classification resized/glass/glass343.jpg,glass
Garbage classification resized/glass/glass148.jpg,glass
Garbage classification resized/glass/glass402.jpg,glass
Garbage classification resized/metal/metal205.jpg,metal
Garbage classification resized/paper/paper19.jpg,paper
Garbage classification resized/cardboard/cardboard338.jpg,cardboard
Garbage classification resized/plastic/plastic_495.jpg,plastic
Garbage classification resized/cardboard/cardboard_451.jpg,cardboard
Garbage classification resized/glass/glass134.jpg,glass
Garbage classification resized/cardboard/cardboard210.jpg,cardboard
Garbage classification resized/plastic/plastic118.jpg,plastic
Garbage classification resized/metal/metal162.jpg,metal
Garbage classification resized/paper/paper593.jpg,paper
Garbage classification resized/trash/trash9.jpg,trash
Garbage classification resized/cardboard/cardboard199.jpg,cardboard
Garbage classification resized/cardboard/cardboard279.jpg,cardboard
Garbage classification resized/plastic/plastic38.jpg,plastic
Garbage classification resized/plastic/plastic123.jpg,plastic
Garbage classification resized/cardboard/cardboard_476.jpg,cardboard
Garbage classification resized/plastic/plastic104.jpg,plastic
Garbage classification resized/metal/metal110.jpg,metal
Garbage classification resized/glass/glass10.jpg,glass
Garbage classification resized/trash/trash_433.jpg,trash
Garbage classification resized/plastic/plastic_565.jpg,plastic
Garbage classification resized/metal/metal279.jpg,metal
Garbage classification resized/metal/metal_516.jpg,metal
Garbage classification resized/cardboard/cardboard_461.jpg,cardboard
Garbage classification resized/glass/glass95.jpg,glass
Garbage classification resized/metal/metal_488.jpg,metal
Garbage classification resized/plastic/plastic239.jpg,plastic
Garbage classification resized/trash/trash_560.jpg,trash
Garbage classification resized/glass/glass114.jpg,glass
Garbage classification resized/paper/paper78.jpg,paper
Garbage classification resized/glass/glass215.jpg,glass
Garbage classification resized/cardboard/cardboard395.jpg,cardboard
Garbage classification resized/trash/trash_243.jpg,trash
Garbage classification resized/cardboard/cardboard_411.jpg,cardboard
Garbage classification resized/trash/trash_166.jpg,trash
Garbage classification resized/plastic/plastic219.jpg,plastic
Garbage classification resized/cardboard/cardboard_405.jpg,cardboard
Garbage classification resized/trash/trash_456.jpg,trash
Garbage classification resized/glass/glass336.jpg,glass
Garbage classification resized/metal/metal73.jpg,metal
Garbage classification resized/paper/paper425.jpg,paper
Garbage classification resized/metal/metal185.jpg,metal
Garbage classification resized/paper/paper336.jpg,paper
Garbage classification resized/paper/paper401.jpg,paper
Garbage classification resized/cardboard/cardboard30.jpg,cardboard
Garbage classification resized/metal/metal214.jpg,metal
Garbage classification resized/paper/paper196.jpg,paper
Garbage classification resized/trash/trash_368.jpg,trash
Garbage classification resized/metal/metal348.jpg,metal
Garbage classification resized/glass/glass34.jpg,glass
Garbage classification resized/trash/trash_186.jpg,trash
Garbage classification resized/plastic/plastic126.jpg,plastic
Garbage classification resized/cardboard/cardboard_517.jpg,cardboard
Garbage classification resized/plastic/plastic_527.jpg,plastic
Garbage classification resized/paper/paper500.jpg,paper
Garbage classification resized/cardboard/cardboard_430.jpg,cardboard
Garbage classification resized/plastic/plastic_539.jpg,plastic
Garbage classification resized/cardboard/cardboard_486.jpg,cardboard
Garbage classification resized/cardboard/cardboard_571.jpg,cardboard
Garbage classification resized/trash/trash113.jpg,trash
Garbage classification resized/plastic/plastic277.jpg,plastic
Garbage classification resized/glass/glass_583.jpg,glass
Garbage classification resized/cardboard/cardboard_422.jpg,cardboard
Garbage classification resized/paper/paper479.jpg,paper
Garbage classification resized/metal/metal145.jpg,metal
Garbage classification resized/glass/glass236.jpg,glass
Garbage classification resized/cardboard/cardboard28.jpg,cardboard
Garbage classification resized/paper/paper110.jpg,paper
Garbage classification resized/trash/trash_200.jpg,trash
Garbage classification resized/plastic/plastic146.jpg,plastic
Garbage classification resized/cardboard/cardboard140.jpg,cardboard
Garbage classification resized/paper/paper127.jpg,paper
Garbage classification resized/glass/glass357.jpg,glass
Garbage classification resized/plastic/plastic199.jpg,plastic
Garbage classification resized/paper/paper564.jpg,paper
Garbage classification resized/cardboard/cardboard223.jpg,cardboard
Garbage classification resized/paper/paper40.jpg,paper
Garbage classification resized/cardboard/cardboard165.jpg,cardboard
Garbage classification resized/paper/paper437.jpg,paper
Garbage classification resized/cardboard/cardboard237.jpg,cardboard
Garbage classification resized/plastic/plastic179.jpg,plastic
Garbage classification resized/paper/paper497.jpg,paper
Garbage classification resized/trash/trash_198.jpg,trash
Garbage classification resized/metal/metal_576.jpg,metal
Garbage classification resized/metal/metal69.jpg,metal
Garbage classification resized/trash/trash_212.jpg,trash
Garbage classification resized/glass/glass496.jpg,glass
Garbage classification resized/glass/glass_522.jpg,glass
Garbage classification resized/cardboard/cardboard53.jpg,cardboard
Garbage classification resized/cardboard/cardboard134.jpg,cardboard
Garbage classification resized/trash/trash_354.jpg,trash
Garbage classification resized/glass/glass244.jpg,glass
Garbage classification resized/cardboard/cardboard397.jpg,cardboard
Garbage classification resized/cardboard/cardboard264.jpg,cardboard
Garbage classification resized/plastic/plastic64.jpg,plastic
Garbage classification resized/metal/metal19.jpg,metal
Garbage classification resized/plastic/plastic357.jpg,plastic
Garbage classification resized/plastic/plastic429.jpg,plastic
Garbage classification resized/cardboard/cardboard_478.jpg,cardboard
Garbage classification resized/metal/metal326.jpg,metal
Garbage classification resized/plastic/plastic327.jpg,plastic
Garbage classification resized/cardboard/cardboard_469.jpg,cardboard
Garbage classification resized/trash/trash_194.jpg,trash
Garbage classification resized/cardboard/cardboard78.jpg,cardboard
Garbage classification resized/trash/trash_230.jpg,trash
Garbage classification resized/glass/glass479.jpg,glass
Garbage classification resized/cardboard/cardboard_574.jpg,cardboard
Garbage classification resized/metal/metal80.jpg,metal
Garbage classification resized/cardboard/cardboard_568.jpg,cardboard
Garbage classification resized/metal/metal_589.jpg,metal
Garbage classification resized/cardboard/cardboard87.jpg,cardboard
Garbage classification resized/glass/glass430.jpg,glass
Garbage classification resized/plastic/plastic135.jpg,plastic
Garbage classification resized/cardboard/cardboard2.jpg,cardboard
Garbage classification resized/cardboard/cardboard187.jpg,cardboard
Garbage classification resized/glass/glass_519.jpg,glass
Garbage classification resized/trash/trash_399.jpg,trash
Garbage classification resized/plastic/plastic391.jpg,plastic
Garbage classification resized/plastic/plastic393.jpg,plastic
Garbage classification resized/plastic/plastic63.jpg,plastic
Garbage classification resized/glass/glass325.jpg,glass
Garbage classification resized/metal/metal43.jpg,metal
Garbage classification resized/plastic/plastic168.jpg,plastic
Garbage classification resized/plastic/plastic380.jpg,plastic
Garbage classification resized/glass/glass255.jpg,glass
Garbage classification resized/glass/glass495.jpg,glass
Garbage classification resized/glass/glass85.jpg,glass
Garbage classification resized/glass/glass133.jpg,glass
Garbage classification resized/paper/paper354.jpg,paper
Garbage classification resized/trash/trash_182.jpg,trash
Garbage classification resized/trash/trash_271.jpg,trash
Garbage classification resized/trash/trash_371.jpg,trash
Garbage classification resized/metal/metal256.jpg,metal
Garbage classification resized/metal/metal175.jpg,metal
Garbage classification resized/plastic/plastic_522.jpg,plastic
Garbage classification resized/plastic/plastic40.jpg,plastic
Garbage classification resized/cardboard/cardboard188.jpg,cardboard
Garbage classification resized/metal/metal_455.jpg,metal
Garbage classification resized/cardboard/cardboard_471.jpg,cardboard
Garbage classification resized/metal/metal11.jpg,metal
Garbage classification resized/paper/paper118.jpg,paper
Garbage classification resized/paper/paper448.jpg,paper
Garbage classification resized/cardboard/cardboard_586.jpg,cardboard
Garbage classification resized/paper/paper30.jpg,paper
Garbage classification resized/plastic/plastic467.jpg,plastic
Garbage classification resized/plastic/plastic92.jpg,plastic
Garbage classification resized/metal/metal263.jpg,metal
Garbage classification resized/glass/glass363.jpg,glass
Garbage classification resized/plastic/plastic8.jpg,plastic
Garbage classification resized/glass/glass107.jpg,glass
Garbage classification resized/cardboard/cardboard341.jpg,cardboard
Garbage classification resized/glass/glass375.jpg,glass
Garbage classification resized/cardboard/cardboard_523.jpg,cardboard
Garbage classification resized/trash/trash_512.jpg,trash
Garbage classification resized/glass/glass120.jpg,glass
Garbage classification resized/trash/trash_421.jpg,trash
Garbage classification resized/trash/trash_480.jpg,trash
Garbage classification resized/cardboard/cardboard_423.jpg,cardboard
Garbage classification resized/glass/glass463.jpg,glass
Garbage classification resized/plastic/plastic6.jpg,plastic
Garbage classification resized/paper/paper137.jpg,paper
Garbage classification resized/glass/glass24.jpg,glass
Garbage classification resized/trash/trash_138.jpg,trash
Garbage classification resized/cardboard/cardboard_444.jpg,cardboard
Garbage classification resized/trash/trash_343.jpg,trash
Garbage classification resized/paper/paper383.jpg,paper
Garbage classification resized/cardboard/cardboard_493.jpg,cardboard
Garbage classification resized/paper/paper274.jpg,paper
Garbage classification resized/glass/glass49.jpg,glass
Garbage classification resized/trash/trash_467.jpg,trash
Garbage classification resized/glass/glass320.jpg,glass
Garbage classification resized/paper/paper480.jpg,paper
Garbage classification resized/plastic/plastic231.jpg,plastic
Garbage classification resized/trash/trash_339.jpg,trash
Garbage classification resized/plastic/plastic456.jpg,plastic
Garbage classification resized/paper/paper466.jpg,paper
Garbage classification resized/plastic/plastic184.jpg,plastic
Garbage classification resized/trash/trash3.jpg,trash
Garbage classification resized/trash/trash_547.jpg,trash
Garbage classification resized/cardboard/cardboard299.jpg,cardboard
Garbage classification resized/plastic/plastic2.jpg,plastic
Garbage classification resized/paper/paper132.jpg,paper
Garbage classification resized/cardboard/cardboard326.jpg,cardboard
Garbage classification resized/metal/metal_562.jpg,metal
Garbage classification resized/trash/trash_193.jpg,trash
Garbage classification resized/glass/glass484.jpg,glass
Garbage classification resized/plastic/plastic409.jpg,plastic
Garbage classification resized/cardboard/cardboard_506.jpg,cardboard
Garbage classification resized/trash/trash_291.jpg,trash
Garbage classification resized/glass/glass309.jpg,glass
Garbage classification resized/metal/metal_561.jpg,metal
Garbage classification resized/glass/glass_506.jpg,glass
Garbage classification resized/trash/trash_394.jpg,trash
Garbage classification resized/cardboard/cardboard_556.jpg,cardboard
Garbage classification resized/paper/paper186.jpg,paper
Garbage classification resized/glass/glass344.jpg,glass
Garbage classification resized/metal/metal396.jpg,metal
Garbage classification resized/plastic/plastic419.jpg,plastic
Garbage classification resized/glass/glass182.jpg,glass
Garbage classification resized/glass/glass21.jpg,glass
Garbage classification resized/trash/trash_160.jpg,trash
Garbage classification resized/metal/metal63.jpg,metal
Garbage classification resized/metal/metal245.jpg,metal
Garbage classification resized/plastic/plastic_576.jpg,plastic
Garbage classification resized/plastic/plastic_573.jpg,plastic
Garbage classification resized/glass/glass488.jpg,glass
Garbage classification resized/glass/glass335.jpg,glass
Garbage classification resized/plastic/plastic287.jpg,plastic
Garbage classification resized/plastic/plastic376.jpg,plastic
Garbage classification resized/trash/trash_288.jpg,trash
Garbage classification resized/paper/paper347.jpg,paper
Garbage classification resized/cardboard/cardboard198.jpg,cardboard
Garbage classification resized/metal/metal4.jpg,metal
Garbage classification resized/metal/metal_451.jpg,metal
Garbage classification resized/trash/trash_208.jpg,trash
Garbage classification resized/trash/trash2.jpg,trash
Garbage classification resized/metal/metal_547.jpg,metal
Garbage classification resized/paper/paper553.jpg,paper
Garbage classification resized/glass/glass_507.jpg,glass
Garbage classification resized/plastic/plastic_505.jpg,plastic
Garbage classification resized/paper/paper427.jpg,paper
Garbage classification resized/paper/paper321.jpg,paper
Garbage classification resized/glass/glass293.jpg,glass
Garbage classification resized/paper/paper458.jpg,paper
Garbage classification resized/plastic/plastic137.jpg,plastic
Garbage classification resized/trash/trash_345.jpg,trash
Garbage classification resized/trash/trash_236.jpg,trash
Garbage classification resized/glass/glass_592.jpg,glass
Garbage classification resized/glass/glass_536.jpg,glass
Garbage classification resized/metal/metal341.jpg,metal
Garbage classification resized/paper/paper302.jpg,paper
Garbage classification resized/metal/metal_557.jpg,metal
Garbage classification resized/plastic/plastic369.jpg,plastic
Garbage classification resized/paper/paper275.jpg,paper
Garbage classification resized/plastic/plastic434.jpg,plastic
Garbage classification resized/plastic/plastic27.jpg,plastic
Garbage classification resized/trash/trash_398.jpg,trash
Garbage classification resized/trash/trash_561.jpg,trash
Garbage classification resized/trash/trash_503.jpg,trash
Garbage classification resized/paper/paper222.jpg,paper
Garbage classification resized/plastic/plastic203.jpg,plastic
Garbage classification resized/metal/metal357.jpg,metal
Garbage classification resized/plastic/plastic321.jpg,plastic
Garbage classification resized/trash/trash_462.jpg,trash
Garbage classification resized/trash/trash_358.jpg,trash
Garbage classification resized/paper/paper169.jpg,paper
Garbage classification resized/trash/trash88.jpg,trash
Garbage classification resized/plastic/plastic69.jpg,plastic
Garbage classification resized/trash/trash_312.jpg,trash
Garbage classification resized/trash/trash_235.jpg,trash
Garbage classification resized/paper/paper436.jpg,paper
Garbage classification resized/plastic/plastic156.jpg,plastic
Garbage classification resized/paper/paper98.jpg,paper
Garbage classification resized/glass/glass72.jpg,glass
Garbage classification resized/trash/trash_286.jpg,trash
Garbage classification resized/cardboard/cardboard275.jpg,cardboard
Garbage classification resized/paper/paper397.jpg,paper
Garbage classification resized/paper/paper552.jpg,paper
Garbage classification resized/cardboard/cardboard21.jpg,cardboard
Garbage classification resized/metal/metal_442.jpg,metal
Garbage classification resized/glass/glass165.jpg,glass
Garbage classification resized/plastic/plastic335.jpg,plastic
Garbage classification resized/metal/metal358.jpg,metal
Garbage classification resized/metal/metal56.jpg,metal
Garbage classification resized/trash/trash_388.jpg,trash
Garbage classification resized/cardboard/cardboard_472.jpg,cardboard
Garbage classification resized/plastic/plastic11.jpg,plastic
Garbage classification resized/trash/trash_442.jpg,trash
Garbage classification resized/metal/metal295.jpg,metal
Garbage classification resized/cardboard/cardboard73.jpg,cardboard
Garbage classification resized/trash/trash6.jpg,trash
Garbage classification resized/metal/metal_543.jpg,metal
Garbage classification resized/paper/paper306.jpg,paper
Garbage classification resized/paper/paper578.jpg,paper
Garbage classification resized/cardboard/cardboard_522.jpg,cardboard
Garbage classification resized/cardboard/cardboard_560.jpg,cardboard
Garbage classification resized/trash/trash_221.jpg,trash
Garbage classification resized/cardboard/cardboard234.jpg,cardboard
Garbage classification resized/metal/metal37.jpg,metal
Garbage classification resized/paper/paper489.jpg,paper
Garbage classification resized/glass/glass338.jpg,glass
Garbage classification resized/cardboard/cardboard345.jpg,cardboard
Garbage classification resized/metal/metal268.jpg,metal
Garbage classification resized/paper/paper5.jpg,paper
Garbage classification resized/glass/glass156.jpg,glass
Garbage classification resized/metal/metal106.jpg,metal
Garbage classification resized/trash/trash_361.jpg,trash
Garbage classification resized/metal/metal178.jpg,metal
Garbage classification resized/metal/metal189.jpg,metal
Garbage classification resized/trash/trash_496.jpg,trash
Garbage classification resized/metal/metal332.jpg,metal
Garbage classification resized/plastic/plastic68.jpg,plastic
Garbage classification resized/glass/glass153.jpg,glass
Garbage classification resized/cardboard/cardboard137.jpg,cardboard
Garbage classification resized/glass/glass308.jpg,glass
Garbage classification resized/glass/glass377.jpg,glass
Garbage classification resized/metal/metal42.jpg,metal
Garbage classification resized/trash/trash64.jpg,trash
Garbage classification resized/cardboard/cardboard_462.jpg,cardboard
Garbage classification resized/cardboard/cardboard_414.jpg,cardboard
Garbage classification resized/plastic/plastic22.jpg,plastic
Garbage classification resized/cardboard/cardboard120.jpg,cardboard
Garbage classification resized/cardboard/cardboard89.jpg,cardboard
Garbage classification resized/metal/metal128.jpg,metal
Garbage classification resized/glass/glass258.jpg,glass
Garbage classification resized/trash/trash_344.jpg,trash
Garbage classification resized/trash/trash_301.jpg,trash
Garbage classification resized/glass/glass209.jpg,glass
Garbage classification resized/trash/trash_403.jpg,trash
Garbage classification resized/plastic/plastic283.jpg,plastic
Garbage classification resized/trash/trash_508.jpg,trash
Garbage classification resized/plastic/plastic150.jpg,plastic
Garbage classification resized/cardboard/cardboard31.jpg,cardboard
Garbage classification resized/glass/glass411.jpg,glass
Garbage classification resized/paper/paper454.jpg,paper
Garbage classification resized/paper/paper6.jpg,paper
Garbage classification resized/paper/paper289.jpg,paper
Garbage classification resized/trash/trash_162.jpg,trash
Garbage classification resized/trash/trash_224.jpg,trash
Garbage classification resized/paper/paper58.jpg,paper
Garbage classification resized/paper/paper421.jpg,paper
Garbage classification resized/trash/trash_233.jpg,trash
Garbage classification resized/plastic/plastic193.jpg,plastic
Garbage classification resized/trash/trash_514.jpg,trash
Garbage classification resized/cardboard/cardboard_481.jpg,cardboard
Garbage classification resized/plastic/plastic16.jpg,plastic
Garbage classification resized/metal/metal140.jpg,metal
Garbage classification resized/glass/glass297.jpg,glass
Garbage classification resized/trash/trash_449.jpg,trash
Garbage classification resized/cardboard/cardboard_485.jpg,cardboard
Garbage classification resized/glass/glass_532.jpg,glass
Garbage classification resized/glass/glass499.jpg,glass
Garbage classification resized/plastic/plastic349.jpg,plastic
Garbage classification resized/trash/trash_305.jpg,trash
Garbage classification resized/cardboard/cardboard_445.jpg,cardboard
Garbage classification resized/glass/glass136.jpg,glass
Garbage classification resized/cardboard/cardboard318.jpg,cardboard
Garbage classification resized/trash/trash_363.jpg,trash
Garbage classification resized/paper/paper385.jpg,paper
Garbage classification resized/glass/glass317.jpg,glass
Garbage classification resized/plastic/plastic404.jpg,plastic
Garbage classification resized/metal/metal7.jpg,metal
Garbage classification resized/trash/trash40.jpg,trash
Garbage classification resized/paper/paper29.jpg,paper
Garbage classification resized/plastic/plastic453.jpg,plastic
Garbage classification resized/cardboard/cardboard111.jpg,cardboard
Garbage classification resized/plastic/plastic_520.jpg,plastic
Garbage classification resized/paper/paper75.jpg,paper
Garbage classification resized/plastic/plastic384.jpg,plastic
Garbage classification resized/trash/trash_307.jpg,trash
Garbage classification resized/cardboard/cardboard_550.jpg,cardboard
Garbage classification resized/metal/metal_494.jpg,metal
Garbage classification resized/paper/paper248.jpg,paper
Garbage classification resized/glass/glass271.jpg,glass
Garbage classification resized/trash/trash_518.jpg,trash
Garbage classification resized/glass/glass_579.jpg,glass
Garbage classification resized/glass/glass91.jpg,glass
Garbage classification resized/plastic/plastic_525.jpg,plastic
Garbage classification resized/metal/metal218.jpg,metal
Garbage classification resized/plastic/plastic450.jpg,plastic
Garbage classification resized/paper/paper292.jpg,paper
Garbage classification resized/glass/glass122.jpg,glass
Garbage classification resized/paper/paper456.jpg,paper
Garbage classification resized/trash/trash_386.jpg,trash
Garbage classification resized/paper/paper476.jpg,paper
Garbage classification resized/metal/metal_521.jpg,metal
Garbage classification resized/paper/paper79.jpg,paper
Garbage classification resized/trash/trash49.jpg,trash
Garbage classification resized/plastic/plastic_519.jpg,plastic
Garbage classification resized/plastic/plastic284.jpg,plastic
Garbage classification resized/metal/metal173.jpg,metal
Garbage classification resized/paper/paper120.jpg,paper
Garbage classification resized/cardboard/cardboard_593.jpg,cardboard
Garbage classification resized/glass/glass170.jpg,glass
Garbage classification resized/trash/trash56.jpg,trash
Garbage classification resized/metal/metal_443.jpg,metal
Garbage classification resized/cardboard/cardboard258.jpg,cardboard
Garbage classification resized/plastic/plastic174.jpg,plastic
Garbage classification resized/trash/trash15.jpg,trash
Garbage classification resized/paper/paper62.jpg,paper
Garbage classification resized/glass/glass305.jpg,glass
Garbage classification resized/glass/glass_575.jpg,glass
Garbage classification resized/metal/metal_457.jpg,metal
Garbage classification resized/cardboard/cardboard230.jpg,cardboard
Garbage classification resized/plastic/plastic363.jpg,plastic
Garbage classification resized/paper/paper392.jpg,paper
Garbage classification resized/paper/paper11.jpg,paper
Garbage classification resized/metal/metal353.jpg,metal
Garbage classification resized/paper/paper434.jpg,paper
Garbage classification resized/metal/metal261.jpg,metal
Garbage classification resized/trash/trash_425.jpg,trash
Garbage classification resized/metal/metal260.jpg,metal
Garbage classification resized/paper/paper156.jpg,paper
Garbage classification resized/trash/trash107.jpg,trash
Garbage classification resized/glass/glass261.jpg,glass
Garbage classification resized/metal/metal176.jpg,metal
Garbage classification resized/paper/paper281.jpg,paper
Garbage classification resized/paper/paper170.jpg,paper
Garbage classification resized/glass/glass9.jpg,glass
Garbage classification resized/paper/paper350.jpg,paper
Garbage classification resized/paper/paper467.jpg,paper
Garbage classification resized/glass/glass353.jpg,glass
Garbage classification resized/cardboard/cardboard_580.jpg,cardboard
Garbage classification resized/paper/paper188.jpg,paper
Garbage classification resized/glass/glass300.jpg,glass
Garbage classification resized/trash/trash_188.jpg,trash
Garbage classification resized/metal/metal294.jpg,metal
Garbage classification resized/cardboard/cardboard196.jpg,cardboard
Garbage classification resized/cardboard/cardboard372.jpg,cardboard
Garbage classification resized/plastic/plastic4.jpg,plastic
Garbage classification resized/glass/glass467.jpg,glass
Garbage classification resized/trash/trash_146.jpg,trash
Garbage classification resized/plastic/plastic_556.jpg,plastic
Garbage classification resized/glass/glass459.jpg,glass
Garbage classification resized/plastic/plastic312.jpg,plastic
Garbage classification resized/plastic/plastic127.jpg,plastic
Garbage classification resized/cardboard/cardboard60.jpg,cardboard
Garbage classification resized/trash/trash_163.jpg,trash
Garbage classification resized/plastic/plastic17.jpg,plastic
Garbage classification resized/trash/trash_170.jpg,trash
Garbage classification resized/cardboard/cardboard110.jpg,cardboard
Garbage classification resized/plastic/plastic_497.jpg,plastic
Garbage classification resized/metal/metal_419.jpg,metal
Garbage classification resized/plastic/plastic_528.jpg,plastic
Garbage classification resized/glass/glass251.jpg,glass
Garbage classification resized/trash/trash_591.jpg,trash
Garbage classification resized/paper/paper502.jpg,paper
Garbage classification resized/cardboard/cardboard363.jpg,cardboard
Garbage classification resized/paper/paper503.jpg,paper
Garbage classification resized/plastic/plastic314.jpg,plastic
Garbage classification resized/cardboard/cardboard304.jpg,cardboard
Garbage classification resized/paper/paper60.jpg,paper
Garbage classification resized/trash/trash_529.jpg,trash
Garbage classification resized/glass/glass23.jpg,glass
Garbage classification resized/glass/glass189.jpg,glass
Garbage classification resized/metal/metal_431.jpg,metal
Garbage classification resized/paper/paper420.jpg,paper
Garbage classification resized/glass/glass135.jpg,glass
Garbage classification resized/plastic/plastic468.jpg,plastic
Garbage classification resized/trash/trash_537.jpg,trash
Garbage classification resized/plastic/plastic444.jpg,plastic
Garbage classification resized/paper/paper569.jpg,paper
Garbage classification resized/glass/glass394.jpg,glass
Garbage classification resized/metal/metal267.jpg,metal
Garbage classification resized/plastic/plastic113.jpg,plastic
Garbage classification resized/plastic/plastic10.jpg,plastic
Garbage classification resized/paper/paper524.jpg,paper
Garbage classification resized/paper/paper335.jpg,paper
Garbage classification resized/metal/metal_518.jpg,metal
Garbage classification resized/metal/metal204.jpg,metal
Garbage classification resized/paper/paper575.jpg,paper
Garbage classification resized/paper/paper279.jpg,paper
Garbage classification resized/trash/trash_573.jpg,trash
Garbage classification resized/cardboard/cardboard118.jpg,cardboard
Garbage classification resized/glass/glass193.jpg,glass
Garbage classification resized/trash/trash_226.jpg,trash
Garbage classification resized/metal/metal66.jpg,metal
Garbage classification resized/paper/paper199.jpg,paper
Garbage classification resized/paper/paper97.jpg,paper
Garbage classification resized/metal/metal92.jpg,metal
Garbage classification resized/plastic/plastic178.jpg,plastic
Garbage classification resized/trash/trash_284.jpg,trash
Garbage classification resized/metal/metal190.jpg,metal
Garbage classification resized/metal/metal51.jpg,metal
Garbage classification resized/trash/trash_227.jpg,trash
Garbage classification resized/cardboard/cardboard99.jpg,cardboard
Garbage classification resized/metal/metal212.jpg,metal
Garbage classification resized/trash/trash_490.jpg,trash
Garbage classification resized/cardboard/cardboard_545.jpg,cardboard
Garbage classification resized/glass/glass473.jpg,glass
Garbage classification resized/paper/paper300.jpg,paper
Garbage classification resized/paper/paper26.jpg,paper
Garbage classification resized/paper/paper192.jpg,paper
Garbage classification resized/paper/paper258.jpg,paper
Garbage classification resized/trash/trash_302.jpg,trash
Garbage classification resized/cardboard/cardboard144.jpg,cardboard
Garbage classification resized/trash/trash26.jpg,trash
Garbage classification resized/plastic/plastic309.jpg,plastic
Garbage classification resized/trash/trash_234.jpg,trash
Garbage classification resized/metal/metal_570.jpg,metal
Garbage classification resized/metal/metal167.jpg,metal
Garbage classification resized/paper/paper510.jpg,paper
Garbage classification resized/cardboard/cardboard_446.jpg,cardboard
Garbage classification resized/paper/paper80.jpg,paper
Garbage classification resized/plastic/plastic465.jpg,plastic
Garbage classification resized/paper/paper28.jpg,paper
Garbage classification resized/trash/trash101.jpg,trash
Garbage classification resized/metal/metal96.jpg,metal
Garbage classification resized/paper/paper106.jpg,paper
Garbage classification resized/glass/glass226.jpg,glass
Garbage classification resized/metal/metal308.jpg,metal
Garbage classification resized/metal/metal360.jpg,metal
Garbage classification resized/plastic/plastic12.jpg,plastic
Garbage classification resized/trash/trash_311.jpg,trash
Garbage classification resized/trash/trash_261.jpg,trash
Garbage classification resized/plastic/plastic427.jpg,plastic
Garbage classification resized/plastic/plastic212.jpg,plastic
Garbage classification resized/plastic/plastic411.jpg,plastic
Garbage classification resized/metal/metal409.jpg,metal
Garbage classification resized/paper/paper537.jpg,paper
Garbage classification resized/cardboard/cardboard288.jpg,cardboard
